date,match_id,matched_raw,valid,saved_intent,reconstructed_intent,agree,source,home_sign_switch
2026-09-15,3072976,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3051301,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3051302,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3051303,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3051305,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3051307,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3072753,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3059136,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3087972,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3013696,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,2926327,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3059137,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3072986,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3090245,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3074451,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,2940182,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,2940183,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3090246,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,2942472,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3090248,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,2926329,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,2940179,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3069966,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3011779,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3024390,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260915T101005Z\snapshot.json,False
2026-09-15,3049665,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-15\20260914T232423Z\snapshot.json,False
2026-09-16,3075224,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3059459,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3080877,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3080880,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3080882,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089140,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089191,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3043370,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3086430,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089131,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3074093,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3009463,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3009469,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3067344,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3081602,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,2940913,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,2961607,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3089163,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3012305,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3012306,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,2994868,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3068992,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3068993,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3069016,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3069029,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084237,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084238,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084239,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084240,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084242,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084244,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084247,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3084250,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2940725,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2998461,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3027002,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2931415,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3086431,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089598,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089145,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089174,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089202,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3043376,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3091060,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3091061,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089763,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3050922,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3050924,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3050929,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089177,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3073770,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3075292,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3013693,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3000795,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3000796,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,True
2026-09-16,2912243,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3026046,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3026048,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3026049,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3026050,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3026454,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2919901,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2919902,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2919904,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2919907,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2920143,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2920144,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3074091,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3059461,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2940909,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2920145,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3012300,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2916535,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3050254,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089119,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089124,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089125,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089126,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089152,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3065029,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3091514,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3071658,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3071659,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3069017,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3069028,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089148,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089195,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3027765,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3027766,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3072967,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3072968,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089602,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3073716,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3073739,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3073764,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3073776,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3073784,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3075280,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3075294,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3072964,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3072973,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3050923,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3050925,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3050926,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3059138,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3013697,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3013698,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3071676,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3090250,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089216,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3072984,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3090249,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2942617,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3085728,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2910828,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3059139,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3073011,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2989400,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3089099,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3090247,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3069961,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3059140,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3085190,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3011884,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2989399,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2957047,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,2957048,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-16,3049656,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3049650,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3062858,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3068863,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3089756,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3049655,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3049649,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3068864,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3069040,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
2026-09-16,3021996,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T003027Z\snapshot.json,False
