date,match_id,code,detail
2026-09-13,2913144,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2913144,rank_missing,no actual cross-match ranking computed
2026-09-13,2913144,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2913141,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2913141,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2913141,rank_missing,no actual cross-match ranking computed
2026-09-13,2913141,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2913143,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2913143,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2913143,rank_missing,no actual cross-match ranking computed
2026-09-13,2913143,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2912896,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2912896,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2912896,rank_missing,no actual cross-match ranking computed
2026-09-13,2912896,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2912892,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2912892,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2912892,rank_missing,no actual cross-match ranking computed
2026-09-13,2912892,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3040741,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3040741,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3040741,rank_missing,no actual cross-match ranking computed
2026-09-13,3040741,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2995338,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2995338,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2995338,rank_missing,no actual cross-match ranking computed
2026-09-13,2995338,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3041179,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3041179,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3041179,rank_missing,no actual cross-match ranking computed
2026-09-13,3041179,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3018806,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3018806,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3018806,rank_missing,no actual cross-match ranking computed
2026-09-13,3018806,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2921248,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2921248,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2921248,rank_missing,no actual cross-match ranking computed
2026-09-13,2921248,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3003886,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3003886,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3003886,rank_missing,no actual cross-match ranking computed
2026-09-13,3003886,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2998245,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2998245,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2998245,rank_missing,no actual cross-match ranking computed
2026-09-13,2998245,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2993791,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2993791,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2993791,rank_missing,no actual cross-match ranking computed
2026-09-13,2993791,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3039888,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3039888,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3039888,rank_missing,no actual cross-match ranking computed
2026-09-13,3039888,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3087482,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3087482,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3087482,rank_missing,no actual cross-match ranking computed
2026-09-13,3087482,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3087480,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3087480,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3087480,rank_missing,no actual cross-match ranking computed
2026-09-13,3087480,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3014506,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3014506,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3014506,rank_missing,no actual cross-match ranking computed
2026-09-13,3014506,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3014509,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3014509,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3014509,rank_missing,no actual cross-match ranking computed
2026-09-13,3014509,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3046993,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3046993,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3046993,rank_missing,no actual cross-match ranking computed
2026-09-13,3046993,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3012295,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3012295,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3012295,rank_missing,no actual cross-match ranking computed
2026-09-13,3012295,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3014072,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3014072,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3014072,rank_missing,no actual cross-match ranking computed
2026-09-13,3014072,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3013684,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3013684,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3013684,rank_missing,no actual cross-match ranking computed
2026-09-13,3013684,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3030149,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3030149,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3030149,rank_missing,no actual cross-match ranking computed
2026-09-13,3030149,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3030147,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3030147,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3030147,rank_missing,no actual cross-match ranking computed
2026-09-13,3030147,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3026728,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3026728,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3026728,rank_missing,no actual cross-match ranking computed
2026-09-13,3026728,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3023478,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3023478,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3023478,rank_missing,no actual cross-match ranking computed
2026-09-13,3023478,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3005391,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3005391,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3005391,rank_missing,no actual cross-match ranking computed
2026-09-13,3005391,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3003574,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3003574,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3003574,rank_missing,no actual cross-match ranking computed
2026-09-13,3003574,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3026037,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3026037,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3026037,rank_missing,no actual cross-match ranking computed
2026-09-13,3026037,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2962635,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2962635,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2962635,rank_missing,no actual cross-match ranking computed
2026-09-13,2962635,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2997523,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2997523,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2997523,rank_missing,no actual cross-match ranking computed
2026-09-13,2997523,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2937924,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2937924,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2937924,rank_missing,no actual cross-match ranking computed
2026-09-13,2937924,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2921245,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2921245,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2921245,rank_missing,no actual cross-match ranking computed
2026-09-13,2921245,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3046988,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3046988,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3046988,rank_missing,no actual cross-match ranking computed
2026-09-13,3046988,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3046991,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3046991,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3046991,rank_missing,no actual cross-match ranking computed
2026-09-13,3046991,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2996150,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2996150,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2996150,rank_missing,no actual cross-match ranking computed
2026-09-13,2996150,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916675,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916675,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916675,rank_missing,no actual cross-match ranking computed
2026-09-13,2916675,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2934795,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2934795,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2934795,rank_missing,no actual cross-match ranking computed
2026-09-13,2934795,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3088379,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3088379,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3088379,rank_missing,no actual cross-match ranking computed
2026-09-13,3088379,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916667,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916667,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916667,rank_missing,no actual cross-match ranking computed
2026-09-13,2916667,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916677,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916677,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916677,rank_missing,no actual cross-match ranking computed
2026-09-13,2916677,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2993792,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2993792,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2993792,rank_missing,no actual cross-match ranking computed
2026-09-13,2993792,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2995336,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2995336,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2995336,rank_missing,no actual cross-match ranking computed
2026-09-13,2995336,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3011855,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3011855,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3011855,rank_missing,no actual cross-match ranking computed
2026-09-13,3011855,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3074178,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3074178,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3074178,rank_missing,no actual cross-match ranking computed
2026-09-13,3074178,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2940176,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2940176,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2940176,rank_missing,no actual cross-match ranking computed
2026-09-13,2940176,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2910894,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2910894,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2910894,rank_missing,no actual cross-match ranking computed
2026-09-13,2910894,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3050539,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3050539,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3050539,rank_missing,no actual cross-match ranking computed
2026-09-13,3050539,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3050537,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3050537,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3050537,rank_missing,no actual cross-match ranking computed
2026-09-13,3050537,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3050531,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3050531,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3050531,rank_missing,no actual cross-match ranking computed
2026-09-13,3050531,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3013689,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3013689,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3013689,rank_missing,no actual cross-match ranking computed
2026-09-13,3013689,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916672,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916672,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916672,rank_missing,no actual cross-match ranking computed
2026-09-13,2916672,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916679,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916679,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916679,rank_missing,no actual cross-match ranking computed
2026-09-13,2916679,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916668,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916668,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916668,rank_missing,no actual cross-match ranking computed
2026-09-13,2916668,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3087481,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3087481,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3087481,rank_missing,no actual cross-match ranking computed
2026-09-13,3087481,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3023481,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3023481,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3023481,rank_missing,no actual cross-match ranking computed
2026-09-13,3023481,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2937931,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2937931,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2937931,rank_missing,no actual cross-match ranking computed
2026-09-13,2937931,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2910892,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2910892,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2910892,rank_missing,no actual cross-match ranking computed
2026-09-13,2910892,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2921244,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2921244,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2921244,rank_missing,no actual cross-match ranking computed
2026-09-13,2921244,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2940181,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2940181,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2940181,rank_missing,no actual cross-match ranking computed
2026-09-13,2940181,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916674,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916674,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916674,rank_missing,no actual cross-match ranking computed
2026-09-13,2916674,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3011849,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3011849,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3011849,rank_missing,no actual cross-match ranking computed
2026-09-13,3011849,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3074180,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3074180,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3074180,rank_missing,no actual cross-match ranking computed
2026-09-13,3074180,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2940180,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2940180,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2940180,rank_missing,no actual cross-match ranking computed
2026-09-13,2940180,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2940184,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2940184,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2940184,rank_missing,no actual cross-match ranking computed
2026-09-13,2940184,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2908785,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2908785,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2908785,rank_missing,no actual cross-match ranking computed
2026-09-13,2908785,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2916680,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2916680,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2916680,rank_missing,no actual cross-match ranking computed
2026-09-13,2916680,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2962631,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2962631,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2962631,rank_missing,no actual cross-match ranking computed
2026-09-13,2962631,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2908786,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2908786,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2908786,rank_missing,no actual cross-match ranking computed
2026-09-13,2908786,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2937929,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2937929,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2937929,rank_missing,no actual cross-match ranking computed
2026-09-13,2937929,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,2937927,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,2937927,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,2937927,rank_missing,no actual cross-match ranking computed
2026-09-13,2937927,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3011854,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3011854,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3011854,rank_missing,no actual cross-match ranking computed
2026-09-13,3011854,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-13,3011851,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-13,3011851,legacy_identity_not_certified,legacy selected favorite; lacks Titan signed giving/receiving fields
2026-09-13,3011851,rank_missing,no actual cross-match ranking computed
2026-09-13,3011851,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3017156,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3017156,rank_missing,no actual cross-match ranking computed
2026-09-14,3017156,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3085206,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3085206,rank_missing,no actual cross-match ranking computed
2026-09-14,3085206,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3010425,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3010425,rank_missing,no actual cross-match ranking computed
2026-09-14,3010425,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3021980,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3021980,rank_missing,no actual cross-match ranking computed
2026-09-14,3021980,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3021983,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3021983,rank_missing,no actual cross-match ranking computed
2026-09-14,3021983,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3012513,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3012513,rank_missing,no actual cross-match ranking computed
2026-09-14,3012513,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3037910,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3037910,rank_missing,no actual cross-match ranking computed
2026-09-14,3037910,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,2924132,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,2924132,rank_missing,no actual cross-match ranking computed
2026-09-14,2924132,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,2954805,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,2954805,rank_missing,no actual cross-match ranking computed
2026-09-14,2954805,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,2967877,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,2967877,rank_missing,no actual cross-match ranking computed
2026-09-14,2967877,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,2968244,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,2968244,rank_missing,no actual cross-match ranking computed
2026-09-14,2968244,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3022064,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3022064,rank_missing,no actual cross-match ranking computed
2026-09-14,3022064,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3048488,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3048488,rank_missing,no actual cross-match ranking computed
2026-09-14,3048488,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3068926,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3068926,rank_missing,no actual cross-match ranking computed
2026-09-14,3068926,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3068927,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3068927,rank_missing,no actual cross-match ranking computed
2026-09-14,3068927,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,2997522,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,2997522,rank_missing,no actual cross-match ranking computed
2026-09-14,2997522,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3031201,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3031201,rank_missing,no actual cross-match ranking computed
2026-09-14,3031201,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,2941108,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,2941108,rank_missing,no actual cross-match ranking computed
2026-09-14,2941108,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3034779,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3034779,rank_missing,no actual cross-match ranking computed
2026-09-14,3034779,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,2968061,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,2968061,rank_missing,no actual cross-match ranking computed
2026-09-14,2968061,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
2026-09-14,3048489,missing_quote_timestamp,cannot infer quote time from observed_at/file mtime
2026-09-14,3048489,rank_missing,no actual cross-match ranking computed
2026-09-14,3048489,nonunique_snapshot_id,literal filename stem rather than unique timestamp id
